tweet_text,created_at,place,context_annotations
"#DaruratBanjir
#Bentong https://t.co/KuzXwVGddr",2021-12-27 13:16:28+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000280885', 'name': 'PGA Tour Golf', 'description': 'Classic action from the PGA Tour.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029190485', 'name': 'Live: The Masters PGA Tour Golf', 'description': 'Golfing action from the PGA Tour.'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1046519692813193216', 'name': 'PGA Tour', 'description': 'PGA Tour'}}]"
"Bila tengok konvoi 4x4 bergerak dengan bendera negeri berkibar tu aku rasa bangga wei. Bangga Malaysia ni ada rakyat yang HEBAT macam ni. Kalau ada orang tanya aku apa definisi KELUARGA MALAYSIA, INILAH JAWAPANNYA.

#MalaysiaPrihatin
#RakyatJagaRakyat
#DaruratBanjir",2021-12-27 13:16:18+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000280885', 'name': 'PGA Tour Golf', 'description': 'Classic action from the PGA Tour.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029190485', 'name': 'Live: The Masters PGA Tour Golf', 'description': 'Golfing action from the PGA Tour.'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1046519692813193216', 'name': 'PGA Tour', 'description': 'PGA Tour'}}]"
"The official death toll of the last big nationwide floods in 2014 was 27. This time around, there have been FORTY SEVEN DEATHS recorded, with five more missing. God knows what the unofficial tally is.
#KerajaanPembunuh 
#KerajaanGagalLagi 
#DaruratBanjir",2021-12-27 13:15:18+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000280885', 'name': 'PGA Tour Golf', 'description': 'Classic action from the PGA Tour.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029190485', 'name': 'Live: The Masters PGA Tour Golf', 'description': 'Golfing action from the PGA Tour.'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1046519692813193216', 'name': 'PGA Tour', 'description': 'PGA Tour'}}]"
"~pilihan di tangan anda.. 
#DaruratBanjir 
#KeluargaMalaysia https://t.co/Emj7DuipSN",2021-12-27 13:14:18+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000280885', 'name': 'PGA Tour Golf', 'description': 'Classic action from the PGA Tour.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029190485', 'name': 'Live: The Masters PGA Tour Golf', 'description': 'Golfing action from the PGA Tour.'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1046519692813193216', 'name': 'PGA Tour', 'description': 'PGA Tour'}}]"
"Kanak-kanak orang asli Bukit Tadom, Banting bermain waktu malam. Tolong dermakan barang sekolah, baju sekolah, mainan kanak- kanak, candy and etc 
Pm me for location and more info - 0133017758 

 Video dari ketua kampung
#BantuanBanjir 
#DaruratBanjir
#BukitTadom
#BanjirOrangAsli https://t.co/RjuvVSgQ8H",2021-12-27 13:12:33+00:00,{'place_id': '6b9ed4869788d40e'},"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000280885', 'name': 'PGA Tour Golf', 'description': 'Classic action from the PGA Tour.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029190485', 'name': 'Live: The Masters PGA Tour Golf', 'description': 'Golfing action from the PGA Tour.'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1046519692813193216', 'name': 'PGA Tour', 'description': 'PGA Tour'}}]"
"SEMENTARA itu kepimpinan utama Majlis Agama Islam Wilayah Persekutuan meninjau Klinik Bergerak MAIWP yang akan ditempatkan di PPS Mangsa Banjir secepat mungkin

Perkhidmatan ini adalah percuma termasuklah bekalan ubat #DaruratBanjir https://t.co/xssrwAazvy",2021-12-27 13:12:14+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000280885', 'name': 'PGA Tour Golf', 'description': 'Classic action from the PGA Tour.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029190485', 'name': 'Live: The Masters PGA Tour Golf', 'description': 'Golfing action from the PGA Tour.'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1046519692813193216', 'name': 'PGA Tour', 'description': 'PGA Tour'}}]"
"Ini keadaan orang asli di Bukit Tadom waktu malam. Tolong bantu 🙏 1 kotak air mineral, 1 nasi pun boleh!! Help the best you can!! Yang ingin location dan info lebih pm saya - 0133017758

Video dari ketua kampung 

#BantuanBanjir 
#DaruratBanjir 
#BukitTadom
#BanjirOrangAsli https://t.co/JeOY3CeVAK",2021-12-27 13:11:59+00:00,{'place_id': '6b9ed4869788d40e'},"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000280885', 'name': 'PGA Tour Golf', 'description': 'Classic action from the PGA Tour.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029190485', 'name': 'Live: The Masters PGA Tour Golf', 'description': 'Golfing action from the PGA Tour.'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1046519692813193216', 'name': 'PGA Tour', 'description': 'PGA Tour'}}]"
"#DaruratBanjir

Gurdwara Sahib Bentong looking for help 

Here’s their location:
https://t.co/EhW87RdovC https://t.co/bgXTD6vYvV",2021-12-27 13:09:42+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000280885', 'name': 'PGA Tour Golf', 'description': 'Classic action from the PGA Tour.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029190485', 'name': 'Live: The Masters PGA Tour Golf', 'description': 'Golfing action from the PGA Tour.'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1046519692813193216', 'name': 'PGA Tour', 'description': 'PGA Tour'}}]"
"Nak tahu pelbagai info bantuan dan inisiatif? Ikuti 𝑩𝒆𝒓𝒔𝒂𝒎𝒂 𝑴𝒂𝒍𝒂𝒚𝒔𝒊𝒂 di media sosial! 💪🏻💪🏻
#bantuan #bantuankerajaan #banjir #DaruratBanjir #malaysia #KeluargaMalaysia",2021-12-27 13:08:59+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000280885', 'name': 'PGA Tour Golf', 'description': 'Classic action from the PGA Tour.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029190485', 'name': 'Live: The Masters PGA Tour Golf', 'description': 'Golfing action from the PGA Tour.'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1046519692813193216', 'name': 'PGA Tour', 'description': 'PGA Tour'}}]"
"Thank you @hrdcorp_ for the opportunity.

Click link to join as a volunteer.

#kitajagakita
#daruratbanjir

https://t.co/wbxAkYS6Ht",2021-12-27 13:08:40+00:00,{'place_id': '3e107d9831aba2a1'},"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000280885', 'name': 'PGA Tour Golf', 'description': 'Classic action from the PGA Tour.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029190485', 'name': 'Live: The Masters PGA Tour Golf', 'description': 'Golfing action from the PGA Tour.'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1046519692813193216', 'name': 'PGA Tour', 'description': 'PGA Tour'}}]"
When ministers come to help #DaruratBanjir #Banjir2021 #KerajaanGagalLagi @youngsyefura https://t.co/HaoHmOBGas,2021-12-27 13:08:36+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000280885', 'name': 'PGA Tour Golf', 'description': 'Classic action from the PGA Tour.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029190485', 'name': 'Live: The Masters PGA Tour Golf', 'description': 'Golfing action from the PGA Tour.'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1046519692813193216', 'name': 'PGA Tour', 'description': 'PGA Tour'}}]"
"Terima kasih pondok batu Pokok Buluh. Terima kasih Majlis Bandaraya Kuantan. Kami pulangkan seperti asal.

#banjerosquad2021
#banjerosquad
#KitaPrihatin
#DaruratBanjir https://t.co/i6WFpU6fdL",2021-12-27 13:06:37+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000280885', 'name': 'PGA Tour Golf', 'description': 'Classic action from the PGA Tour.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029190485', 'name': 'Live: The Masters PGA Tour Golf', 'description': 'Golfing action from the PGA Tour.'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1046519692813193216', 'name': 'PGA Tour', 'description': 'PGA Tour'}}]"
"~Penangguhan Mesyuarat Agung Tahunan serta pengauditan untuk koperasi2 yang terjejas dengan musibah banjir.. peruntukan bantuan serta inisiatif juga disalurkan....~

#DaruratBanjir
#KeluargaMalaysia https://t.co/Wms8elrnJf",2021-12-27 13:05:26+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000280885', 'name': 'PGA Tour Golf', 'description': 'Classic action from the PGA Tour.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029190485', 'name': 'Live: The Masters PGA Tour Golf', 'description': 'Golfing action from the PGA Tour.'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1046519692813193216', 'name': 'PGA Tour', 'description': 'PGA Tour'}}]"
"Buat apa bagi guna duit sendiri kalau boleh bagi duit bank.
#DaruratBanjir #KerajaanGagal https://t.co/cS5IojKzvX",2021-12-27 13:03:59+00:00,,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10000280885', 'name': 'PGA Tour Golf', 'description': 'Classic action from the PGA Tour.'}}, {'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10029190485', 'name': 'Live: The Masters PGA Tour Golf', 'description': 'Golfing action from the PGA Tour.'}}, {'domain': {'id': '26', 'name': 'Sports League', 'description': ''}, 'entity': {'id': '1046519692813193216', 'name': 'PGA Tour', 'description': 'PGA Tour'}}]"
